"MWG","NWG","KWG","MDIMC","NDIMC","MDIMA","NDIMB","KWI","VWM","VWN","STRM","STRN","SA","SB","Run"
64,64,32,16,8,8,16,8,1,2,1,0,1,1,41.3775
64,64,32,16,8,8,16,8,1,2,1,1,1,1,40.845
64,64,32,16,8,8,16,8,1,4,0,0,1,1,48.34
64,64,32,16,8,8,16,8,1,4,0,1,1,1,50.61
64,64,32,16,8,8,16,8,1,4,1,0,1,1,38.2625
64,64,32,16,8,8,16,8,1,4,1,1,1,1,38.1625
64,64,32,16,8,8,16,8,2,1,0,0,1,1,43.3575
64,64,32,16,8,8,16,8,2,1,0,1,1,1,45.0125
64,64,32,16,8,8,16,8,2,1,1,0,1,1,36.1625
64,64,32,16,8,8,16,8,2,1,1,1,1,1,36.2325
64,64,32,16,8,8,16,8,2,2,0,0,1,1,43.4925
64,64,32,16,8,8,16,8,2,2,0,1,1,1,38.365
64,64,32,16,8,8,16,8,2,2,1,0,1,1,31.495
64,64,32,16,8,8,16,8,2,2,1,1,1,1,30.8225
64,64,32,16,8,8,16,8,2,4,0,0,1,1,37.1925
64,64,32,16,8,8,16,8,2,4,0,1,1,1,38.3175
64,64,32,16,8,8,16,8,2,4,1,0,1,1,28.29
64,64,32,16,8,8,16,8,2,4,1,1,1,1,28.5
64,64,32,16,8,8,16,8,4,1,0,0,1,1,48.73
64,64,32,16,8,8,16,8,4,1,0,1,1,1,44.84
64,64,32,16,8,8,16,8,4,1,1,0,1,1,45.44
64,64,32,16,8,8,16,8,4,1,1,1,1,1,42.03
64,64,32,16,8,8,16,8,4,2,0,0,1,1,40.3675
64,64,32,16,8,8,16,8,4,2,0,1,1,1,36.01
64,64,32,16,8,8,16,8,4,2,1,0,1,1,39.365
64,64,32,16,8,8,16,8,4,2,1,1,1,1,34.845
64,64,32,16,8,8,16,8,4,4,0,0,1,1,36.4575
64,64,32,16,8,8,16,8,4,4,0,1,1,1,35.5275
64,64,32,16,8,8,16,8,4,4,1,0,1,1,31.475
64,64,32,16,8,8,16,8,4,4,1,1,1,1,30.97
64,64,32,16,8,8,32,2,1,1,0,0,1,1,51.1875
64,64,32,16,8,8,32,2,1,1,0,1,1,1,53.2775
64,64,32,16,8,8,32,2,1,1,1,0,1,1,41.8675
64,64,32,16,8,8,32,2,1,1,1,1,1,1,48.78
64,64,32,16,8,8,32,2,1,2,0,0,1,1,49.1325
64,64,32,16,8,8,32,2,1,2,0,1,1,1,49.1025
64,64,32,16,8,8,32,2,1,2,1,0,1,1,39.22
64,64,32,16,8,8,32,2,1,2,1,1,1,1,39.0625
64,64,32,16,8,8,32,2,2,1,0,0,1,1,41.755
64,64,32,16,8,8,32,2,2,1,0,1,1,1,44.3275
64,64,32,16,8,8,32,2,2,1,1,0,1,1,31.91
64,64,32,16,8,8,32,2,2,1,1,1,1,1,36.745
64,64,32,16,8,8,32,2,2,2,0,0,1,1,40.8575
64,64,32,16,8,8,32,2,2,2,0,1,1,1,38.6325
64,64,32,16,8,8,32,2,2,2,1,0,1,1,29.8625
64,64,32,16,8,8,32,2,2,2,1,1,1,1,30.8125
64,64,32,16,8,8,32,2,4,1,0,0,1,1,44.795
64,64,32,16,8,8,32,2,4,1,0,1,1,1,43.5525
64,64,32,16,8,8,32,2,4,1,1,0,1,1,43.045
64,64,32,16,8,8,32,2,4,1,1,1,1,1,40.6975
64,64,32,16,8,8,32,2,4,2,0,0,1,1,36.835
64,64,32,16,8,8,32,2,4,2,0,1,1,1,40.1125
64,64,32,16,8,8,32,2,4,2,1,0,1,1,33.785
64,64,32,16,8,8,32,2,4,2,1,1,1,1,38.7375
64,64,32,16,8,8,32,8,1,1,0,0,1,1,50.815
64,64,32,16,8,8,32,8,1,1,0,1,1,1,50.6775
64,64,32,16,8,8,32,8,1,1,1,0,1,1,41.5075
64,64,32,16,8,8,32,8,1,1,1,1,1,1,43.915
64,64,32,16,8,8,32,8,1,2,0,0,1,1,45.2825
64,64,32,16,8,8,32,8,1,2,0,1,1,1,47.2875
64,64,32,16,8,8,32,8,1,2,1,0,1,1,37.58
64,64,32,16,8,8,32,8,1,2,1,1,1,1,38.51
64,64,32,16,8,8,32,8,2,1,0,0,1,1,39.63
64,64,32,16,8,8,32,8,2,1,0,1,1,1,41.7125
64,64,32,16,8,8,32,8,2,1,1,0,1,1,31.5225
64,64,32,16,8,8,32,8,2,1,1,1,1,1,34.87
64,64,32,16,8,8,32,8,2,2,0,0,1,1,39.355
64,64,32,16,8,8,32,8,2,2,0,1,1,1,38.1
64,64,32,16,8,8,32,8,2,2,1,0,1,1,29.125
64,64,32,16,8,8,32,8,2,2,1,1,1,1,30.825
64,64,32,16,8,8,32,8,4,1,0,0,1,1,43.8125
64,64,32,16,8,8,32,8,4,1,0,1,1,1,42.8875
64,64,32,16,8,8,32,8,4,1,1,0,1,1,39.22
64,64,32,16,8,8,32,8,4,1,1,1,1,1,39.7675
64,64,32,16,8,8,32,8,4,2,0,0,1,1,37.125
64,64,32,16,8,8,32,8,4,2,0,1,1,1,35.78
64,64,32,16,8,8,32,8,4,2,1,0,1,1,33.54
64,64,32,16,8,8,32,8,4,2,1,1,1,1,34.9175
64,64,32,16,8,16,8,2,1,1,0,0,1,1,52.7175
64,64,32,16,8,16,8,2,1,1,0,1,1,1,50.66
64,64,32,16,8,16,8,2,1,1,1,0,1,1,52.1575
64,64,32,16,8,16,8,2,1,1,1,1,1,1,46.045
64,64,32,16,8,16,8,2,1,2,0,0,1,1,46.37
64,64,32,16,8,16,8,2,1,2,0,1,1,1,40.7725
64,64,32,16,8,16,8,2,1,2,1,0,1,1,43.7725
64,64,32,16,8,16,8,2,1,2,1,1,1,1,39.4175
64,64,32,16,8,16,8,2,1,4,0,0,1,1,42.05
64,64,32,16,8,16,8,2,1,4,0,1,1,1,40.5575
64,64,32,16,8,16,8,2,1,4,1,0,1,1,40.49
64,64,32,16,8,16,8,2,1,4,1,1,1,1,37.335
64,64,32,16,8,16,8,2,1,8,0,0,1,1,47.51
64,64,32,16,8,16,8,2,1,8,0,1,1,1,47.5125
64,64,32,16,8,16,8,2,1,8,1,0,1,1,37.315
64,64,32,16,8,16,8,2,1,8,1,1,1,1,37.3025
64,64,32,16,8,16,8,2,2,1,0,0,1,1,48.96
64,64,32,16,8,16,8,2,2,1,0,1,1,1,49.87
64,64,32,16,8,16,8,2,2,1,1,0,1,1,45.6775
64,64,32,16,8,16,8,2,2,1,1,1,1,1,44.5125
64,64,32,16,8,16,8,2,2,2,0,0,1,1,42.56
64,64,32,16,8,16,8,2,2,2,0,1,1,1,39.4475
64,64,32,16,8,16,8,2,2,2,1,0,1,1,36.99
64,64,32,16,8,16,8,2,2,2,1,1,1,1,31.3325
64,64,32,16,8,16,8,2,2,4,0,0,1,1,34.96
64,64,32,16,8,16,8,2,2,4,0,1,1,1,34.205
64,64,32,16,8,16,8,2,2,4,1,0,1,1,32.055
64,64,32,16,8,16,8,2,2,4,1,1,1,1,27.76
64,64,32,16,8,16,8,2,2,8,0,0,1,1,38.065
64,64,32,16,8,16,8,2,2,8,0,1,1,1,37.8975
64,64,32,16,8,16,8,2,2,8,1,0,1,1,34.095
64,64,32,16,8,16,8,2,2,8,1,1,1,1,34.08
64,64,32,16,8,16,8,2,4,1,0,0,1,1,54.7975
64,64,32,16,8,16,8,2,4,1,0,1,1,1,46.9625
64,64,32,16,8,16,8,2,4,1,1,0,1,1,54.8
64,64,32,16,8,16,8,2,4,1,1,1,1,1,46.7925
64,64,32,16,8,16,8,2,4,2,0,0,1,1,40.2325
64,64,32,16,8,16,8,2,4,2,0,1,1,1,38.6725
64,64,32,16,8,16,8,2,4,2,1,0,1,1,40.245
64,64,32,16,8,16,8,2,4,2,1,1,1,1,38.66
64,64,32,16,8,16,8,2,4,4,0,0,1,1,42.5325
64,64,32,16,8,16,8,2,4,4,0,1,1,1,37.4425
64,64,32,16,8,16,8,2,4,4,1,0,1,1,42.535
64,64,32,16,8,16,8,2,4,4,1,1,1,1,37.445
64,64,32,16,8,16,8,2,4,8,0,0,1,1,47.495
64,64,32,16,8,16,8,2,4,8,0,1,1,1,47.49
64,64,32,16,8,16,8,2,4,8,1,0,1,1,47.49
64,64,32,16,8,16,8,2,4,8,1,1,1,1,47.5
64,64,32,16,8,16,8,8,1,1,0,0,1,1,52.15
64,64,32,16,8,16,8,8,1,1,0,1,1,1,50.935
64,64,32,16,8,16,8,8,1,1,1,0,1,1,52.9525
64,64,32,16,8,16,8,8,1,1,1,1,1,1,45.6575
64,64,32,16,8,16,8,8,1,2,0,0,1,1,43.1175
64,64,32,16,8,16,8,8,1,2,0,1,1,1,40.91
64,64,32,16,8,16,8,8,1,2,1,0,1,1,41.65
64,64,32,16,8,16,8,8,1,2,1,1,1,1,39.5475
64,64,32,16,8,16,8,8,1,4,0,0,1,1,40.795
64,64,32,16,8,16,8,8,1,4,0,1,1,1,38.69
64,64,32,16,8,16,8,8,1,4,1,0,1,1,37.8325
64,64,32,16,8,16,8,8,1,4,1,1,1,1,34.835
64,64,32,16,8,16,8,8,1,8,0,0,1,1,43.075
64,64,32,16,8,16,8,8,1,8,0,1,1,1,43.285
64,64,32,16,8,16,8,8,1,8,1,0,1,1,37.99
64,64,32,16,8,16,8,8,1,8,1,1,1,1,37.995
64,64,32,16,8,16,8,8,2,1,0,0,1,1,50.0475
64,64,32,16,8,16,8,8,2,1,0,1,1,1,44.6525
64,64,32,16,8,16,8,8,2,1,1,0,1,1,45.9825
64,64,32,16,8,16,8,8,2,1,1,1,1,1,39.6325
64,64,32,16,8,16,8,8,2,2,0,0,1,1,39.15
64,64,32,16,8,16,8,8,2,2,0,1,1,1,35.51
64,64,32,16,8,16,8,8,2,2,1,0,1,1,36.3725
64,64,32,16,8,16,8,8,2,2,1,1,1,1,30.5225
64,64,32,16,8,16,8,8,2,4,0,0,1,1,34.01
64,64,32,16,8,16,8,8,2,4,0,1,1,1,31.405
64,64,32,16,8,16,8,8,2,4,1,0,1,1,28.79
64,64,32,16,8,16,8,8,2,4,1,1,1,1,25.055
64,64,32,16,8,16,8,8,2,8,0,0,1,1,37.105
64,64,32,16,8,16,8,8,2,8,0,1,1,1,37.275
64,64,32,16,8,16,8,8,2,8,1,0,1,1,31.9425
64,64,32,16,8,16,8,8,2,8,1,1,1,1,31.955
64,64,32,16,8,16,8,8,4,1,0,0,1,1,46.3725
64,64,32,16,8,16,8,8,4,1,0,1,1,1,46.22
64,64,32,16,8,16,8,8,4,1,1,0,1,1,46.29
64,64,32,16,8,16,8,8,4,1,1,1,1,1,46.2575
64,64,32,16,8,16,8,8,4,2,0,0,1,1,41.7825
64,64,32,16,8,16,8,8,4,2,0,1,1,1,35.43
64,64,32,16,8,16,8,8,4,2,1,0,1,1,41.8575
64,64,32,16,8,16,8,8,4,2,1,1,1,1,35.4275
64,64,32,16,8,16,8,8,4,4,0,0,1,1,36.995
64,64,32,16,8,16,8,8,4,4,0,1,1,1,33.4325
64,64,32,16,8,16,8,8,4,4,1,0,1,1,36.9875
64,64,32,16,8,16,8,8,4,4,1,1,1,1,33.425
64,64,32,16,8,16,8,8,4,8,0,0,1,1,42.945
64,64,32,16,8,16,8,8,4,8,0,1,1,1,42.94
64,64,32,16,8,16,8,8,4,8,1,0,1,1,42.94
64,64,32,16,8,16,8,8,4,8,1,1,1,1,42.9475
64,64,32,16,8,16,16,2,1,1,0,0,1,1,47.7575
64,64,32,16,8,16,16,2,1,1,0,1,1,1,44.4325
64,64,32,16,8,16,16,2,1,1,1,0,1,1,43.51
64,64,32,16,8,16,16,2,1,1,1,1,1,1,42.5675
64,64,32,16,8,16,16,2,1,2,0,0,1,1,42.615
64,64,32,16,8,16,16,2,1,2,0,1,1,1,38.28
64,64,32,16,8,16,16,2,1,2,1,0,1,1,39.53
64,64,32,16,8,16,16,2,1,2,1,1,1,1,34.3475
64,64,32,16,8,16,16,2,1,4,0,0,1,1,42.32
64,64,32,16,8,16,16,2,1,4,0,1,1,1,41
64,64,32,16,8,16,16,2,1,4,1,0,1,1,35.8075
64,64,32,16,8,16,16,2,1,4,1,1,1,1,37.205
64,64,32,16,8,16,16,2,2,1,0,0,1,1,38.655
64,64,32,16,8,16,16,2,2,1,0,1,1,1,41.3975
64,64,32,16,8,16,16,2,2,1,1,0,1,1,36.675
64,64,32,16,8,16,16,2,2,1,1,1,1,1,36.3775
64,64,32,16,8,16,16,2,2,2,0,0,1,1,35.2975
64,64,32,16,8,16,16,2,2,2,0,1,1,1,32.3675
64,64,32,16,8,16,16,2,2,2,1,0,1,1,29.3475
64,64,32,16,8,16,16,2,2,2,1,1,1,1,29.1875
64,64,32,16,8,16,16,2,2,4,0,0,1,1,33.8525
64,64,32,16,8,16,16,2,2,4,0,1,1,1,34.7675
64,64,32,16,8,16,16,2,2,4,1,0,1,1,28.01
64,64,32,16,8,16,16,2,2,4,1,1,1,1,27.8225
64,64,32,16,8,16,16,2,4,1,0,0,1,1,46.69
64,64,32,16,8,16,16,2,4,1,0,1,1,1,41.22
64,64,32,16,8,16,16,2,4,1,1,0,1,1,46.69
64,64,32,16,8,16,16,2,4,1,1,1,1,1,39.87
64,64,32,16,8,16,16,2,4,2,0,0,1,1,35.4825
64,64,32,16,8,16,16,2,4,2,0,1,1,1,34.4175
64,64,32,16,8,16,16,2,4,2,1,0,1,1,35.54
64,64,32,16,8,16,16,2,4,2,1,1,1,1,34.42
64,64,32,16,8,16,16,2,4,4,0,0,1,1,37.9575
64,64,32,16,8,16,16,2,4,4,0,1,1,1,35.4
64,64,32,16,8,16,16,2,4,4,1,0,1,1,37.7
64,64,32,16,8,16,16,2,4,4,1,1,1,1,35.41
64,64,32,16,8,16,16,8,1,1,0,0,1,1,46.4825
64,64,32,16,8,16,16,8,1,1,0,1,1,1,44.46
64,64,32,16,8,16,16,8,1,1,1,0,1,1,43.76
64,64,32,16,8,16,16,8,1,1,1,1,1,1,40.7525
64,64,32,16,8,16,16,8,1,2,0,0,1,1,40.2475
64,64,32,16,8,16,16,8,1,2,0,1,1,1,37.34
64,64,32,16,8,16,16,8,1,2,1,0,1,1,37.5525
64,64,32,16,8,16,16,8,1,2,1,1,1,1,35.785
64,64,32,16,8,16,16,8,1,4,0,0,1,1,40.54
64,64,32,16,8,16,16,8,1,4,0,1,1,1,36.815
64,64,32,16,8,16,16,8,1,4,1,0,1,1,32.7825
64,64,32,16,8,16,16,8,1,4,1,1,1,1,33.12
64,64,32,16,8,16,16,8,2,1,0,0,1,1,39.075
64,64,32,16,8,16,16,8,2,1,0,1,1,1,37.3625
64,64,32,16,8,16,16,8,2,1,1,0,1,1,34.64
64,64,32,16,8,16,16,8,2,1,1,1,1,1,34.61
64,64,32,16,8,16,16,8,2,2,0,0,1,1,33.055
64,64,32,16,8,16,16,8,2,2,0,1,1,1,30.8075
64,64,32,16,8,16,16,8,2,2,1,0,1,1,30.8
64,64,32,16,8,16,16,8,2,2,1,1,1,1,27.9425
64,64,32,16,8,16,16,8,2,4,0,0,1,1,30.775
64,64,32,16,8,16,16,8,2,4,0,1,1,1,32.9975
64,64,32,16,8,16,16,8,2,4,1,0,1,1,24.605
64,64,32,16,8,16,16,8,2,4,1,1,1,1,24.8375
64,64,32,16,8,16,16,8,4,1,0,0,1,1,45.1325
64,64,32,16,8,16,16,8,4,1,0,1,1,1,43.0725
64,64,32,16,8,16,16,8,4,1,1,0,1,1,45.125
64,64,32,16,8,16,16,8,4,1,1,1,1,1,39.41
64,64,32,16,8,16,16,8,4,2,0,0,1,1,35.78
64,64,32,16,8,16,16,8,4,2,0,1,1,1,32.6525
64,64,32,16,8,16,16,8,4,2,1,0,1,1,35.7725
64,64,32,16,8,16,16,8,4,2,1,1,1,1,32.645
64,64,32,16,8,16,16,8,4,4,0,0,1,1,31.48
64,64,32,16,8,16,16,8,4,4,0,1,1,1,31.095
64,64,32,16,8,16,16,8,4,4,1,0,1,1,31.5875
64,64,32,16,8,16,16,8,4,4,1,1,1,1,31.0875
64,64,32,16,8,16,32,2,1,1,0,0,1,1,42.7225
64,64,32,16,8,16,32,2,1,1,0,1,1,1,42.535
64,64,32,16,8,16,32,2,1,1,1,0,1,1,36.7875
64,64,32,16,8,16,32,2,1,1,1,1,1,1,39.3775
64,64,32,16,8,16,32,2,1,2,0,0,1,1,39.1775
64,64,32,16,8,16,32,2,1,2,0,1,1,1,39.18
64,64,32,16,8,16,32,2,1,2,1,0,1,1,35.4125
64,64,32,16,8,16,32,2,1,2,1,1,1,1,38.855
64,64,32,16,8,16,32,2,2,1,0,0,1,1,37.175
64,64,32,16,8,16,32,2,2,1,0,1,1,1,41.2725
64,64,32,16,8,16,32,2,2,1,1,0,1,1,30.88
64,64,32,16,8,16,32,2,2,1,1,1,1,1,35.8325
64,64,32,16,8,16,32,2,2,2,0,0,1,1,33.0175
64,64,32,16,8,16,32,2,2,2,0,1,1,1,34.5
64,64,32,16,8,16,32,2,2,2,1,0,1,1,27.66
64,64,32,16,8,16,32,2,2,2,1,1,1,1,29.04
64,64,32,16,8,16,32,2,4,1,0,0,1,1,43.3825
64,64,32,16,8,16,32,2,4,1,0,1,1,1,39.045
64,64,32,16,8,16,32,2,4,1,1,0,1,1,43.375
64,64,32,16,8,16,32,2,4,1,1,1,1,1,39.22
64,64,32,16,8,16,32,2,4,2,0,0,1,1,34.6425
64,64,32,16,8,16,32,2,4,2,0,1,1,1,35.055
64,64,32,16,8,16,32,2,4,2,1,0,1,1,34.635
64,64,32,16,8,16,32,2,4,2,1,1,1,1,35.085
64,64,32,16,8,16,32,8,1,1,0,0,1,1,42.05
64,64,32,16,8,16,32,8,1,1,0,1,1,1,41.9425
64,64,32,16,8,16,32,8,1,1,1,0,1,1,37.305
64,64,32,16,8,16,32,8,1,1,1,1,1,1,41.1725
64,64,32,16,8,16,32,8,1,2,0,0,1,1,38.165
64,64,32,16,8,16,32,8,1,2,0,1,1,1,37.845
64,64,32,16,8,16,32,8,1,2,1,0,1,1,33.9275
64,64,32,16,8,16,32,8,1,2,1,1,1,1,36.6925
64,64,32,16,8,16,32,8,2,1,0,0,1,1,34.33
64,64,32,16,8,16,32,8,2,1,0,1,1,1,40.3775
64,64,32,16,8,16,32,8,2,1,1,0,1,1,28.0925
64,64,32,16,8,16,32,8,2,1,1,1,1,1,33.9575
64,64,32,16,8,16,32,8,2,2,0,0,1,1,30.7925
64,64,32,16,8,16,32,8,2,2,0,1,1,1,33.89
64,64,32,16,8,16,32,8,2,2,1,0,1,1,28.385
64,64,32,16,8,16,32,8,2,2,1,1,1,1,28.98
64,64,32,16,8,16,32,8,4,1,0,0,1,1,39.745
64,64,32,16,8,16,32,8,4,1,0,1,1,1,38.8525
64,64,32,16,8,16,32,8,4,1,1,0,1,1,39.7425
64,64,32,16,8,16,32,8,4,1,1,1,1,1,38.8475
64,64,32,16,8,16,32,8,4,2,0,0,1,1,32.38
64,64,32,16,8,16,32,8,4,2,0,1,1,1,33.3325
64,64,32,16,8,16,32,8,4,2,1,0,1,1,32.375
64,64,32,16,8,16,32,8,4,2,1,1,1,1,33.32
64,64,32,16,8,32,8,2,1,1,0,0,1,1,50.5225
64,64,32,16,8,32,8,2,1,1,0,1,1,1,47.4475
64,64,32,16,8,32,8,2,1,1,1,0,1,1,50.38
64,64,32,16,8,32,8,2,1,1,1,1,1,1,45.8175
64,64,32,16,8,32,8,2,1,2,0,0,1,1,41.87
64,64,32,16,8,32,8,2,1,2,0,1,1,1,37.9975
64,64,32,16,8,32,8,2,1,2,1,0,1,1,41.2175
64,64,32,16,8,32,8,2,1,2,1,1,1,1,36.67
64,64,32,16,8,32,8,2,1,4,0,0,1,1,36.8525
64,64,32,16,8,32,8,2,1,4,0,1,1,1,34.8975
64,64,32,16,8,32,8,2,1,4,1,0,1,1,36.19
64,64,32,16,8,32,8,2,1,4,1,1,1,1,33.355
64,64,32,16,8,32,8,2,1,8,0,0,1,1,44.0675
64,64,32,16,8,32,8,2,1,8,0,1,1,1,44.07
64,64,32,16,8,32,8,2,1,8,1,0,1,1,35.4725
64,64,32,16,8,32,8,2,1,8,1,1,1,1,35.465
64,64,32,16,8,32,8,2,2,1,0,0,1,1,48.46
64,64,32,16,8,32,8,2,2,1,0,1,1,1,47.2125
64,64,32,16,8,32,8,2,2,1,1,0,1,1,45.1775
64,64,32,16,8,32,8,2,2,1,1,1,1,1,44.855
64,64,32,16,8,32,8,2,2,2,0,0,1,1,40.1225
64,64,32,16,8,32,8,2,2,2,0,1,1,1,34.855
64,64,32,16,8,32,8,2,2,2,1,0,1,1,36.06
64,64,32,16,8,32,8,2,2,2,1,1,1,1,32.1175
64,64,32,16,8,32,8,2,2,4,0,0,1,1,32.84
64,64,32,16,8,32,8,2,2,4,0,1,1,1,31.235
64,64,32,16,8,32,8,2,2,4,1,0,1,1,29.33
64,64,32,16,8,32,8,2,2,4,1,1,1,1,28.835
64,64,32,16,8,32,8,2,2,8,0,0,1,1,36.5125
64,64,32,16,8,32,8,2,2,8,0,1,1,1,36.6875
64,64,32,16,8,32,8,2,2,8,1,0,1,1,33.18
64,64,32,16,8,32,8,2,2,8,1,1,1,1,33.175
64,64,32,16,8,32,8,8,1,1,0,0,1,1,49.8525
64,64,32,16,8,32,8,8,1,1,0,1,1,1,49.6925
64,64,32,16,8,32,8,8,1,1,1,0,1,1,49.89
64,64,32,16,8,32,8,8,1,1,1,1,1,1,43.7875
64,64,32,16,8,32,8,8,1,2,0,0,1,1,39.95
64,64,32,16,8,32,8,8,1,2,0,1,1,1,36.145
64,64,32,16,8,32,8,8,1,2,1,0,1,1,39.1075
64,64,32,16,8,32,8,8,1,2,1,1,1,1,34.9575
64,64,32,16,8,32,8,8,1,4,0,0,1,1,35.275
64,64,32,16,8,32,8,8,1,4,0,1,1,1,34.65
64,64,32,16,8,32,8,8,1,4,1,0,1,1,35.0525
64,64,32,16,8,32,8,8,1,4,1,1,1,1,29.6325
64,64,32,16,8,32,8,8,1,8,0,0,1,1,36.78
64,64,32,16,8,32,8,8,1,8,0,1,1,1,36.7775
64,64,32,16,8,32,8,8,1,8,1,0,1,1,33.5975
64,64,32,16,8,32,8,8,1,8,1,1,1,1,33.5975
64,64,32,16,8,32,8,8,2,1,0,0,1,1,48.59
64,64,32,16,8,32,8,8,2,1,0,1,1,1,43.325
64,64,32,16,8,32,8,8,2,1,1,0,1,1,45.47
64,64,32,16,8,32,8,8,2,1,1,1,1,1,40.395
64,64,32,16,8,32,8,8,2,2,0,0,1,1,39.48
64,64,32,16,8,32,8,8,2,2,0,1,1,1,34.155
64,64,32,16,8,32,8,8,2,2,1,0,1,1,36.56
64,64,32,16,8,32,8,8,2,2,1,1,1,1,30.3525
64,64,32,16,8,32,8,8,2,4,0,0,1,1,32.85
64,64,32,16,8,32,8,8,2,4,0,1,1,1,30.5125
64,64,32,16,8,32,8,8,2,4,1,0,1,1,29.1375
64,64,32,16,8,32,8,8,2,4,1,1,1,1,24.555
64,64,32,16,8,32,8,8,2,8,0,0,1,1,35.315
64,64,32,16,8,32,8,8,2,8,0,1,1,1,35.325
64,64,32,16,8,32,8,8,2,8,1,0,1,1,32.1725
64,64,32,16,8,32,8,8,2,8,1,1,1,1,32.165
64,64,32,16,8,32,16,2,1,1,0,0,1,1,44.6825
64,64,32,16,8,32,16,2,1,1,0,1,1,1,42.5525
64,64,32,16,8,32,16,2,1,1,1,0,1,1,40.125
64,64,32,16,8,32,16,2,1,1,1,1,1,1,39.855
64,64,32,16,8,32,16,2,1,2,0,0,1,1,36.935
64,64,32,16,8,32,16,2,1,2,0,1,1,1,34.435
64,64,32,16,8,32,16,2,1,2,1,0,1,1,34.8725
64,64,32,16,8,32,16,2,1,2,1,1,1,1,34.555
64,64,32,16,8,32,16,2,1,4,0,0,1,1,36.25
64,64,32,16,8,32,16,2,1,4,0,1,1,1,37.42
64,64,32,16,8,32,16,2,1,4,1,0,1,1,32.87
64,64,32,16,8,32,16,2,1,4,1,1,1,1,33.715
64,64,32,16,8,32,16,2,2,1,0,0,1,1,38.69
64,64,32,16,8,32,16,2,2,1,0,1,1,1,43.945
64,64,32,16,8,32,16,2,2,1,1,0,1,1,36.195
64,64,32,16,8,32,16,2,2,1,1,1,1,1,38.22
64,64,32,16,8,32,16,2,2,2,0,0,1,1,34.195
64,64,32,16,8,32,16,2,2,2,0,1,1,1,33.9475
64,64,32,16,8,32,16,2,2,2,1,0,1,1,30.5875
64,64,32,16,8,32,16,2,2,2,1,1,1,1,28.295
64,64,32,16,8,32,16,2,2,4,0,0,1,1,30.74
64,64,32,16,8,32,16,2,2,4,0,1,1,1,31.8525
64,64,32,16,8,32,16,2,2,4,1,0,1,1,25.95
64,64,32,16,8,32,16,2,2,4,1,1,1,1,25.2775
64,64,32,16,8,32,16,8,1,1,0,0,1,1,42.2275
64,64,32,16,8,32,16,8,1,1,0,1,1,1,42.455
64,64,32,16,8,32,16,8,1,1,1,0,1,1,39.76
64,64,32,16,8,32,16,8,1,1,1,1,1,1,37.1875
64,64,32,16,8,32,16,8,1,2,0,0,1,1,35.025
64,64,32,16,8,32,16,8,1,2,0,1,1,1,37.6475
64,64,32,16,8,32,16,8,1,2,1,0,1,1,32.61
64,64,32,16,8,32,16,8,1,2,1,1,1,1,34.385
64,64,32,16,8,32,16,8,1,4,0,0,1,1,34.4325
64,64,32,16,8,32,16,8,1,4,0,1,1,1,32.755
64,64,32,16,8,32,16,8,1,4,1,0,1,1,29.9875
64,64,32,16,8,32,16,8,1,4,1,1,1,1,30.0575
64,64,32,16,8,32,16,8,2,1,0,0,1,1,37.2375
64,64,32,16,8,32,16,8,2,1,0,1,1,1,39.715
64,64,32,16,8,32,16,8,2,1,1,0,1,1,33.9825
64,64,32,16,8,32,16,8,2,1,1,1,1,1,37.9025
64,64,32,16,8,32,16,8,2,2,0,0,1,1,33.3725
64,64,32,16,8,32,16,8,2,2,0,1,1,1,32.6075
64,64,32,16,8,32,16,8,2,2,1,0,1,1,31.1
64,64,32,16,8,32,16,8,2,2,1,1,1,1,29.4175
64,64,32,16,8,32,16,8,2,4,0,0,1,1,29.48
64,64,32,16,8,32,16,8,2,4,0,1,1,1,30.1
64,64,32,16,8,32,16,8,2,4,1,0,1,1,25.2
64,64,32,16,8,32,16,8,2,4,1,1,1,1,25.3025
64,64,32,16,8,32,32,2,1,1,0,0,1,1,38.195
64,64,32,16,8,32,32,2,1,1,0,1,1,1,37.5575
64,64,32,16,8,32,32,2,1,1,1,0,1,1,34.55
64,64,32,16,8,32,32,2,1,1,1,1,1,1,41.485
64,64,32,16,8,32,32,2,1,2,0,0,1,1,36.6075
64,64,32,16,8,32,32,2,1,2,0,1,1,1,36.0575
64,64,32,16,8,32,32,2,1,2,1,0,1,1,32.405
64,64,32,16,8,32,32,2,1,2,1,1,1,1,35.1325
64,64,32,16,8,32,32,2,2,1,0,0,1,1,35.1625
64,64,32,16,8,32,32,2,2,1,0,1,1,1,39.2075
64,64,32,16,8,32,32,2,2,1,1,0,1,1,31.2775
64,64,32,16,8,32,32,2,2,1,1,1,1,1,35.4975
64,64,32,16,8,32,32,2,2,2,0,0,1,1,29.4975
64,64,32,16,8,32,32,2,2,2,0,1,1,1,29.0075
64,64,32,16,8,32,32,2,2,2,1,0,1,1,26.6475
64,64,32,16,8,32,32,2,2,2,1,1,1,1,27.78
64,64,32,16,8,32,32,8,1,1,0,0,1,1,37.4275
64,64,32,16,8,32,32,8,1,1,0,1,1,1,38.815
64,64,32,16,8,32,32,8,1,1,1,0,1,1,33.945
64,64,32,16,8,32,32,8,1,1,1,1,1,1,39.145
64,64,32,16,8,32,32,8,1,2,0,0,1,1,34.51
64,64,32,16,8,32,32,8,1,2,0,1,1,1,34.5975
64,64,32,16,8,32,32,8,1,2,1,0,1,1,29.65
